speed_kmh,slope,distance_km,energy_wh,wh_per_km,road_type
113.85,-2.812,28.2856,12165.8702,430.1080066088293,3
32.17,4.409,34.9643,7143.5073,204.30865649647137,1
97.38,-4.804,36.293,12196.4269,336.05461875636416,3
6.64,-1.315,14.705,5145.6383,349.92544886326317,1
64.57,3.871,40.3423,8627.6191,213.86051848714004,1
8.47,1.846,47.3174,8898.3476,188.0565246431653,1
112.08,2.403,18.5556,10678.969,575.5128375668892,2
91.96,4.908,41.7839,11520.3356,275.7120829193672,2
78.95,-1.481,38.6248,11293.4276,292.3880887373256,1
98.87,-0.788,29.5208,10546.0992,357.2425911454497,3
77.7,5.267,18.444,9450.3574,512.3800835544449,2
116.27,3.074,20.8177,11738.7693,563.8828123362605,2
85.67,-4.781,15.4497,8986.4131,581.657467859294,3
110.96,5.055,21.3709,11171.4729,522.742348331199,2
62.06,4.301,49.4824,10404.4956,210.2666626088564,3
14.05,-3.821,18.2344,6006.9768,329.43106547082937,3
63.38,6.213,33.3089,10356.1581,310.91229811865884,2
15.22,2.832,16.0484,5664.8762,352.9878321258315,3
71.1,-1.929,23.3857,8823.9667,377.32282465268287,3
57.9,3.39,4.2803,6833.6379,1596.5240633270892,1
74.71,3.932,38.1854,11819.3209,309.52469979163413,1
23.38,6.132,17.4395,6921.5085,396.88682295006106,3
58.96,-0.471,26.2897,7636.3314,290.46801478102634,2
114.06,-3.228,43.6239,12473.2816,285.9279041173737,2
46.03,7.798,2.3172,5019.7845,2166.3217219817075,1
50.92,7.691,46.5178,8119.1342,174.5382130578492,3
85.76,-2.37,23.5929,10377.0782,439.8390263585,2
72.46,-4.068,42.9968,11426.1062,265.74314774784085,2
35.87,5.678,43.088,8100.0451,187.98843111892953,1
49.3,5.839,3.0297,7066.6167,2332.4148774178134,1
26.12,-2.343,39.1016,8235.1448,210.60906256075464,1
115.92,5.023,36.6701,13431.8309,366.28853705804806,2
15.68,-0.816,2.2554,6046.9543,2681.15053767804,3
44.62,-1.091,47.0328,9157.3339,194.70085089161108,1
26.61,2.806,8.4599,6209.3774,733.9735496024093,3
93.66,7.067,6.2425,9805.1265,1570.6924990330149,2
24.14,2.48,28.1425,7603.7604,270.1882672590326,2
9.61,-0.529,3.0358,3724.1149,1226.7205913810249,3
56.93,8.26,8.304,7539.9423,907.9844146483075,1
10.17,6.956,37.2626,7594.1636,203.8013975592645,2
96.92,6.766,30.7131,11469.1953,373.42999726710724,2
92.58,-1.197,10.5201,8381.0348,796.6687974933809,1
109.82,-2.026,11.0039,9627.3071,874.8964467051352,1
102.54,8.121,22.3469,9569.5736,428.228555584741,3
81.98,3.383,37.7273,11448.9637,303.46622559088496,2
6.28,-4.31,0.2961,2679.8589,9050.909583514249,2
93.94,8.362,2.3093,8703.1921,3768.699234559865,3
101.46,0.235,43.5186,12739.9318,292.74702376388984,1
95.89,0.132,40.7219,10277.7297,252.38840433371573,2
61.02,4.649,34.7646,9616.3223,276.6125660454467,2
27.95,4.92,25.0266,8739.1465,349.19365610867357,1
101.44,0.3,7.3418,9533.7209,1298.548968054319,2
87.26,-2.851,5.2014,8551.5831,1644.081106676399,1
117.69,3.284,45.2783,12998.7711,287.08624668141397,3
18.68,4.378,19.1878,6632.7443,345.67436106797766,1
27.08,7.903,34.8166,7436.525,213.59161463374238,1
25.42,2.267,22.8643,7324.5124,320.3473265247287,3
95.1,4.685,36.5734,10663.8145,291.5733332296418,2
22.43,-4.184,9.7461,5736.1087,588.553463645035,2
8.0,8.418,24.2799,4084.9544,168.24401420574918,1
119.83,-0.092,18.9056,10409.574,550.607063120852,1
100.23,8.741,29.9258,11233.2253,375.3694350432203,3
43.84,7.158,26.895,7513.1081,279.34996062242897,2
100.99,4.566,24.835,10888.1176,438.4183970836334,2
66.55,5.554,29.596,9091.2642,307.17853716385457,3
108.2,8.814,7.2123,9546.9756,1323.71018091124,1
111.14,7.181,18.5904,10959.4631,589.5239241776156,3
9.05,4.881,38.4819,6344.3931,164.86713869498854,1
30.04,-2.791,1.8826,4533.8571,2408.25539626584,3
80.32,2.053,14.1684,8898.0282,628.0209726681736,2
106.59,-0.485,45.9229,12977.2843,282.5886046311649,1
55.19,1.48,15.0875,7695.1613,510.03563660230947,1
72.84,4.934,7.6798,7180.92,935.041937525892,1
22.62,-2.763,37.8915,8086.2977,213.40644074204585,1
96.6,-4.739,2.4874,9781.7545,3932.482003136911,1
116.08,0.954,21.3734,11303.3274,528.8512034646035,3
32.23,-0.167,42.7824,7366.4835,172.18509827083898,1
59.38,1.306,47.7093,9828.9028,206.0163609167519,3
10.33,8.968,12.5261,5037.577,402.1668940569815,1
67.1,5.606,14.8805,7190.1209,483.19109278506016,2
60.33,-0.088,28.4058,8767.8705,308.66446840619864,1
17.33,-2.311,11.4049,6144.2779,538.7391090402623,3
53.05,4.277,7.6221,7422.4443,973.8019947598125,2
40.09,4.864,21.3565,8822.1766,413.09137507981677,2
62.62,2.254,3.7052,6814.8354,1839.2728402769014,3
70.28,-1.809,44.7216,11668.1927,260.90745450731765,2
91.32,-1.015,16.8806,8839.6921,523.660517991906,1
85.56,1.858,39.5895,12267.5288,309.86809941189,1
43.95,6.819,17.1433,8975.2615,523.5445241288011,3
6.35,7.806,38.0693,7564.8867,198.7138237433012,1
90.59,1.194,9.144,9847.9425,1076.9868504768235,2
114.62,6.942,26.4965,12112.9414,457.15219506471675,1
28.82,9.9,38.4487,9156.6931,238.15337751925864,1
38.82,5.749,22.55,7088.5785,314.34986258073786,2
22.06,5.929,3.6835,5265.502,1429.4904150221998,2
69.23,8.643,36.8714,11064.2881,300.07756486030564,1
18.58,0.072,24.7534,6347.1294,256.4142504127497,1
42.74,-4.832,15.8892,5798.4653,364.93204749617547,1
83.64,9.805,49.6405,12499.922,251.80890901203807,3
67.21,2.357,43.816,9469.8806,216.12834819709732,3
46.38,6.785,1.9873,6632.9179,3337.577104781765,1
50.43,7.187,29.7233,7690.0235,258.7200665318433,1
67.45,0.963,17.793,8547.2111,480.36985634846656,2
9.42,3.099,0.6637,4674.7753,7043.276907512536,1
105.75,-1.697,29.2295,10509.4941,359.55077218122835,3
9.35,-3.235,16.0745,6217.5227,386.7936791200618,3
84.82,3.154,35.1955,9978.6039,283.51948093135866,3
110.4,-3.198,22.7756,11448.5396,502.6663804342387,2
32.48,0.191,38.3482,6423.1131,167.49438956931664,1
44.46,-2.209,40.672,9822.5178,241.5059162563377,3
68.27,5.604,32.896,9792.6533,297.68525865089305,2
105.81,8.08,20.9568,12441.7614,593.6851881978547,1
113.03,3.669,49.425,11282.0311,228.2656091591572,1
88.75,1.152,15.4036,9419.0455,611.4833656982457,2
10.39,9.95,25.7775,6021.7813,233.60602438060712,1
80.3,-4.682,26.0682,9278.2622,355.92310728235356,2
49.24,-0.435,21.4741,6253.1486,291.19479145132533,2
56.48,-0.82,6.1586,7676.2154,1246.4171962794053,3
5.9,0.343,17.7617,5700.825,320.96148585220084,2
22.93,-1.541,10.838,7045.7049,650.0946198714856,3
94.86,-1.036,45.0029,12493.7367,277.62086294098435,1
54.48,-1.135,32.8032,9765.0938,297.68708210358545,3
36.2,2.586,14.4619,5787.3725,400.17988026090933,2
46.08,0.866,28.3301,6716.4996,237.08033584431445,3
102.53,4.589,42.6751,11583.2984,271.430190441995,1
89.88,2.716,46.7283,10641.6034,227.73367900200287,3
32.68,-2.249,3.8443,4901.8401,1275.101451838187,1
14.1,7.151,39.3667,8569.181,217.6756883339031,2
30.24,2.083,48.3188,7868.7327,162.8504223812343,3
110.49,-2.702,23.4156,10912.9393,466.0549091468384,1
69.79,-2.497,49.7771,11033.1897,221.65170799351148,1
64.02,6.955,47.8582,11537.3561,241.0737980223583,3
71.57,5.545,32.8789,8658.5223,263.34603667174787,3
43.92,2.598,42.3958,8959.0848,211.32005731940785,3
96.85,-0.409,14.8985,9463.5164,635.1992914365883,3
62.79,1.908,45.8814,11349.7881,247.37211844933896,3
14.01,4.547,29.6353,5669.1625,191.2978418064489,1
15.49,8.189,25.5323,7703.9037,301.73152722145653,2
64.42,3.338,41.7995,9296.6428,222.41026543767373,1
112.39,-0.849,44.4858,12159.7545,273.3403204226925,3
37.0,-4.359,35.0923,7483.5379,213.25281681233992,3
104.34,-2.368,1.3493,8992.1327,6664.242585624237,2
91.69,4.753,29.9006,9270.2209,310.0347530926181,3
29.74,-2.593,41.1006,8751.5869,212.93072753217476,2
12.22,5.484,46.7494,7060.0026,151.01788706255513,1
87.42,-0.377,44.8761,12631.8331,281.4821805007816,2
23.96,5.037,26.5308,7189.9998,271.00530757256746,1
44.55,3.716,20.2512,8175.8935,403.724766850934,3
60.2,1.584,2.8483,8683.8924,3048.7824307427572,1
87.06,8.459,31.6666,9621.7294,303.84446437581687,1
13.59,5.381,13.3716,4465.8672,333.9805409188336,1
48.76,0.409,33.4558,7694.9507,230.0036928930097,2
58.21,7.064,39.9582,10371.6402,259.5623406474143,2
64.9,6.072,20.4938,7101.7403,346.53105657997423,2
98.2,6.875,0.8777,8639.1154,9843.14404101159,1
20.6,4.614,43.2761,8081.5643,186.7440834085625,1
96.94,0.691,27.4955,11634.8447,423.1552039898175,3
83.15,0.229,15.8081,8699.8268,550.3400629040417,2
66.7,4.812,31.7264,8793.3141,277.1605912368498,3
83.94,-3.036,33.7523,9184.9463,272.12828000571926,1
49.44,7.299,7.4586,7782.3514,1043.4080475803312,2
16.61,0.555,32.3554,7065.1622,218.3609014336003,3
79.89,4.456,14.4057,7956.4301,552.3119962487712,1
62.96,2.486,40.2009,10150.6974,252.499399937864,1
76.72,2.79,47.0814,10636.1346,225.90958647400115,1
40.56,6.07,5.2231,5747.9,1100.476384929756,2
108.82,4.4,45.8762,11631.8831,253.54965690125903,2
70.48,-1.245,45.182,9687.1594,214.4032858547448,3
10.25,-3.887,17.2111,3972.1326,230.78913576671755,1
53.98,7.604,1.5389,5052.2146,3283.020381518926,2
90.76,8.273,33.1949,9328.5887,281.02436195476304,2
95.3,-2.533,17.3011,9462.801,546.9483287073963,1
59.35,-0.358,9.6632,6541.5759,676.9568178979982,1
107.37,-0.765,5.5174,9932.3079,1800.1900313428193,3
32.12,9.062,9.8817,5277.6241,534.079752374577,3
49.27,-1.928,11.9496,4967.2799,415.68605215870355,3
107.83,-2.502,39.8117,11045.8843,277.4532657983107,2
107.55,-2.272,39.2126,12427.8897,316.93620912932124,2
82.29,5.948,24.7713,9972.1385,402.5687409146677,2
103.08,8.32,27.7109,11743.477,423.7849855975041,2
10.65,0.901,45.899,7619.4558,166.00467532620607,2
103.8,-2.959,45.4112,13095.1937,288.36921516222026,1
38.47,3.786,41.4508,8434.2721,203.47659017401662,3
21.4,-1.851,18.7763,4707.5744,250.71945946945505,3
28.72,-4.038,18.391,5378.1627,292.4350538569129,3
50.16,8.293,44.4053,9212.5536,207.4649735340873,3
30.14,8.063,46.333,7540.0302,162.73554026989527,1
38.47,9.639,39.9429,9758.806,244.31899622382204,2
16.2,2.11,37.8811,7700.0053,203.2678017058117,2
35.54,-0.59,27.9524,7184.3827,257.02217741116806,2
68.67,6.547,16.9829,8219.2312,483.97067637429234,3
53.02,-2.293,12.1076,6850.8284,565.830402550205,3
41.61,-1.351,7.1029,5850.1402,823.6291739798182,1
89.57,-1.165,36.4373,9748.0271,267.52902463750917,1
107.22,9.274,38.8712,12348.46,317.6759735518323,2
90.81,5.947,17.9964,9249.9789,513.9906669726778,2
39.84,-2.995,0.4015,6097.8207,15189.284259734419,2
89.33,-3.607,46.936,11489.4146,244.7891966119604,2
18.24,7.642,21.9108,5517.3281,251.80910199710402,2
15.64,7.034,48.7321,7583.629,155.61878235098717,2
41.48,5.065,33.9002,7829.1179,230.94577813882225,3
96.92,-2.058,6.2883,9276.5279,1475.2106424839706,1
29.56,2.204,16.4149,4451.1914,271.1674954808663,1
7.59,4.041,32.8868,6717.8649,204.2723470195386,3
15.81,8.982,32.4977,7843.7529,241.36321177632234,2
103.05,-2.459,11.6761,10304.6828,882.5469880684099,2
76.05,2.732,8.9252,7266.2181,814.1277332105308,2
30.38,-2.634,13.9119,5465.347,392.8552067082245,1
66.64,1.658,39.3659,10023.3255,254.61942809588257,1
63.31,-1.998,12.1693,8174.34,671.7180074363798,2
78.65,7.543,35.1189,9429.8956,268.51372943760384,2
27.98,-1.179,43.513,6708.7753,154.17871137954168,3
103.73,1.257,19.642,9989.9162,508.6009111248606,2
37.12,1.117,0.449,5475.2651,12194.284933536183,3
83.3,7.994,7.1837,9843.132,1370.2053599015474,2
44.72,-4.136,9.5787,7717.6116,805.7041982432613,2
42.21,-3.994,14.5467,5787.4436,397.8518960971578,3
65.22,3.268,27.2477,8189.8036,300.56867556387317,3
8.73,1.416,1.1519,4143.9577,3597.351438519406,3
94.82,-0.866,3.3076,8485.0127,2565.27197850403,1
26.13,6.889,42.8014,8248.0283,192.70467026990144,1
81.24,-3.07,26.1638,9899.4191,378.3638537053306,2
96.39,9.611,46.783,12823.4983,274.1059293562841,3
67.43,-4.638,0.2635,5016.2807,19040.521411448317,3
88.91,-3.227,0.1075,7038.7283,65449.51213639666,2
79.42,-0.33,37.0059,9217.5197,249.08263278996523,2
42.66,2.637,23.865,5935.0696,248.69335629324166,2
97.06,-1.758,45.6985,11450.5153,250.5663410424753,2
35.36,6.043,39.3505,9860.897,250.59114992816356,3
68.55,0.363,25.2477,9079.6584,359.6226651945589,1
89.45,-4.422,23.9783,10851.9438,452.57262487117447,3
45.47,8.166,40.5779,8830.9375,217.62922040086232,1
36.33,9.158,40.2049,8070.2497,200.72777407157085,2
55.12,4.278,13.9195,5918.0034,425.1577863075048,1
98.16,7.098,33.7644,12053.0256,356.9745956519193,3
111.59,-3.183,32.1958,10294.7281,319.75383371216844,3
65.41,-0.968,42.8186,10013.1201,233.8496871426589,3
79.38,-0.122,43.4421,10959.1068,252.26914838457773,3
108.39,9.411,13.4872,10024.9966,743.2968765958248,3
11.83,2.683,43.9991,6365.7277,144.6784303703482,3
27.85,-4.889,46.2361,9443.4802,204.24474395586256,2
85.07,0.703,5.5709,8565.7305,1537.593074396495,1
98.85,-4.884,28.7299,10421.2385,362.7310335132453,2
102.84,-1.433,21.8795,9692.551,442.9961505881173,1
49.81,1.821,20.159,6950.7513,344.79580634907785,1
10.72,-0.149,35.271,6601.6283,187.16880116845064,1
52.53,-4.509,6.5655,6745.9633,1027.4926731904934,3
27.69,-3.255,41.0153,7854.6412,191.5051705882525,3
34.94,3.263,1.4273,6569.8892,4602.982277093339,3
92.67,5.434,28.9572,10597.9919,365.98798152830614,1
9.06,1.068,11.3455,5765.6329,508.18837674152985,1
99.31,5.972,33.4067,11056.9322,330.97948950302936,1
51.32,-2.55,26.3191,7355.9892,279.4929435435336,2
71.53,-3.169,49.9876,11456.9706,229.19608654087253,3
10.76,7.592,43.1299,6345.0457,147.11479621050435,3
40.48,0.088,16.898,7098.7632,420.09552307692275,3
10.76,1.484,26.4713,6452.2555,243.74556722493782,2
115.39,9.214,15.9588,10295.8263,645.1495425753562,2
96.87,1.362,36.4668,11460.0022,314.25854917959464,2
55.16,-4.948,21.1784,7886.3339,372.3760092475938,1
26.83,9.07,5.8603,6750.6127,1151.913997006175,2
112.01,-4.788,33.0741,12077.8287,365.1746790937161,1
41.35,4.934,0.6521,6037.5656,9257.998384416715,1
19.32,-0.157,14.9348,5281.2747,353.6226521251634,3
67.58,2.056,45.3664,9053.9858,199.57453088470916,3
113.25,3.209,4.7993,9632.7244,2007.1110756027385,2
28.57,6.616,39.7749,7498.6824,188.5279274399107,1
112.61,8.961,45.2347,12659.3109,279.85867538651553,1
20.53,-3.704,28.0359,5783.3526,206.2835931025782,3
13.59,7.004,7.7438,3416.3055,441.1692888418384,3
68.42,-3.07,47.0488,10581.7331,224.90980445922457,3
103.42,-3.796,37.488,10206.7998,272.2683358939336,3
57.25,9.337,19.844,8397.272,423.1653280818618,3
119.35,2.339,13.9213,10781.2181,774.4382981263086,3
81.5,-2.711,2.4811,6648.2676,2679.615484269485,2
8.89,3.549,9.6524,6660.3791,690.0220294008448,2
119.14,-1.051,38.9061,11846.6857,304.49441521184366,2
48.95,1.965,5.5205,6051.4067,1096.1662969804215,2
34.49,4.37,6.5577,4719.6179,719.7078754855925,1
66.95,8.039,9.877,8380.4345,848.4761530238615,3
36.52,-4.954,19.8276,7749.9696,390.8687025524637,3
10.37,-1.788,9.5347,3978.9563,417.31539376723777,2
53.95,-3.544,12.957,7379.2335,569.5170492473378,2
100.42,9.187,45.9824,12205.3778,265.435674950966,3
68.68,9.041,49.2487,10423.6234,211.6529479339421,2
119.9,6.24,37.7647,12992.682,344.04314911953793,1
34.42,4.646,0.4711,5859.7132,12438.118938884341,3
33.65,7.72,12.077,7023.6069,581.5686558740613,1
19.17,-4.124,13.4399,3701.6642,275.42272992642495,2
19.69,-3.208,27.1835,6686.213,245.96627652166478,3
34.22,-0.243,8.0038,5255.5849,656.6324525889131,1
95.14,7.487,3.953,7748.4419,1960.124222649151,1
108.69,2.083,8.9003,9303.4948,1045.3069712307215,1
117.01,2.554,16.4349,9011.7934,548.3339468325695,3
27.87,-1.561,2.5556,5657.0078,2213.5927341641873,3
105.76,4.726,9.8487,10106.4589,1026.174449666562,2
39.39,8.318,8.4592,5684.502,671.9868116369189,2
13.54,-0.057,38.6407,5660.4776,146.48992208074006,3
104.4,4.288,8.5617,9676.0392,1130.1483332645234,1
76.33,-0.021,39.5978,11046.4485,278.96605944981036,3
19.77,6.891,25.4583,5083.1709,199.66663162639267,3
51.58,2.124,37.9169,8546.1053,225.39026043744587,3
34.47,0.092,22.5728,6689.4268,296.3488793195056,3
88.42,1.301,45.0627,11210.3272,248.77201895198206,2
54.41,-3.632,13.8983,5465.9612,393.2832175391431,2
118.71,7.992,38.3637,11588.8148,302.0779098629687,1
6.57,9.371,8.2547,4924.8104,596.6098151670828,3
42.6,2.161,44.144,8753.7237,198.29947586061283,3
57.83,-1.68,1.5192,5565.9675,3663.747100552911,2
60.38,4.97,22.9261,10253.4278,447.2389359262454,2
37.91,1.786,21.1208,6022.479,285.1446144160507,3
87.51,-1.215,31.2272,9773.2944,312.9742143619755,2
104.97,-4.424,22.1026,9072.8164,410.48685923500324,3
112.65,8.346,29.49,11340.2699,384.5458173406623,1
96.61,6.951,43.099,12015.0432,278.7779182667203,1
102.07,7.435,7.1872,8008.6876,1114.2950681613243,1
66.07,1.598,12.283,7617.7839,620.1916610170427,3
99.11,6.299,40.1607,11536.4283,287.25655375211284,2
36.42,3.718,11.4804,6216.686,541.5046669745444,1
47.82,0.622,45.2921,7951.9384,175.56996296061544,3
38.03,7.641,27.0865,7296.5425,269.37943876819884,1
56.09,9.981,4.185,6913.0088,1651.8421001040997,1
34.27,8.489,1.1309,5491.825,4855.951104639507,2
115.39,6.643,38.1689,14346.0447,375.85652602820375,3
37.54,6.213,42.8319,8484.5919,198.09045634666163,2
11.77,4.754,12.0692,6497.9084,538.3857234617534,2
63.22,7.804,12.1149,6261.6748,516.8565886852583,2
6.85,2.396,47.7097,7823.264,163.97639935584172,1
13.27,-2.274,32.8437,6478.7284,197.25916563359596,1
26.33,6.521,8.4639,6738.4359,796.134255188589,1
55.72,8.793,22.4845,8936.8814,397.46874458668975,3
51.99,0.12,45.5308,10104.5563,221.92811726329361,2
95.96,6.745,31.0966,9379.9338,301.63864071946017,1
88.74,-0.894,20.4327,8931.3031,437.1076116109328,2
51.16,9.139,7.6366,5680.5458,743.8607285043618,2
40.04,5.252,36.3275,7961.6718,219.1638155888097,2
37.98,3.539,13.8905,8277.3488,595.8996418154769,2
92.88,6.698,28.3389,9874.8079,348.45362627213024,2
6.25,7.198,30.047,4445.7677,147.96047044448918,1
95.47,8.517,12.4,10220.4657,824.23174968447,3
57.26,-4.21,35.4429,9591.223,270.6105427540466,3
15.71,-3.156,28.3459,6420.0554,226.48977257549998,3
28.27,7.391,20.2438,7657.9267,378.28544694279,2
111.9,9.191,2.7013,9345.3242,3459.5276359892623,1
103.14,-0.385,16.6301,9884.005,594.345596035262,1
85.17,-4.871,17.6871,8442.6499,477.33292896003354,2
57.87,-0.159,39.5791,10429.2676,263.5047345399854,2
62.44,0.743,25.721,7749.1164,301.2757597761385,1
117.03,6.416,46.6127,14168.6766,303.9658088081572,1
115.89,-4.286,37.5614,12667.3468,337.24355069118894,3
25.83,-1.81,26.9464,6438.2964,238.92946010931422,3
97.33,8.41,8.5274,10471.1108,1227.9368515586712,3
23.67,-2.678,11.1296,3422.5691,307.5206985909526,1
25.62,6.389,8.088,6162.4506,761.9288797887347,3
81.13,0.42,22.1983,10135.0606,456.5702204301202,1
48.6,4.94,36.154,8764.7944,242.4295080462391,1
111.79,-3.892,37.9903,13055.3294,343.64894043542694,2
10.68,-0.702,4.8979,5247.9907,1071.4675743414155,1
61.38,1.372,24.846,8597.4807,346.0314657229285,2
110.22,7.858,24.1239,10184.7151,422.1838454400877,2
108.49,3.452,22.0004,9992.3329,454.18778579073154,1
18.78,-4.322,15.1307,6424.0277,424.56970865019855,1
44.0,7.028,23.8428,7577.642,317.8164856520402,3
74.29,-4.182,25.8787,9132.6932,352.9041920329329,1
19.13,9.015,30.0248,9035.762,300.94289885187845,3
116.16,-1.824,18.9305,10626.5026,561.3422955753172,3
109.77,2.319,47.2605,11733.3633,248.2698632834715,1
20.03,-3.916,17.008,4570.7087,268.7379740806111,3
14.54,3.426,44.763,6759.7562,151.01199787988736,2
10.25,2.458,40.0826,6426.9903,160.34384430906312,2
109.13,1.154,23.317,11967.8259,513.2659282861966,1
23.23,-4.466,24.866,5681.1735,228.47165925145018,1
49.95,8.184,43.5061,8832.8601,203.02581693038115,1
53.86,7.04,24.687,9163.9188,371.20456167266934,2
71.88,4.495,34.001,10997.5264,323.44675743963546,3
8.61,3.583,40.4842,8349.9714,206.25252622648634,2
27.21,5.424,45.4033,7919.6982,174.43011786859617,3
111.78,-2.84,10.9864,10666.6714,970.8985102003703,3
109.01,8.99,48.7708,13241.7085,271.5092124769464,1
93.75,-0.73,48.2701,11069.6625,229.3273099654717,1
39.24,4.101,30.725,5982.0744,194.6970870111112,2
75.36,4.549,2.4412,7037.4955,2882.794919700585,2
33.02,8.184,8.4746,6772.8349,799.1937665926368,2
109.15,-0.561,29.2325,10692.5235,365.77548642043246,1
76.07,6.234,32.5403,9953.7508,305.8899388555604,1
8.63,3.976,26.7767,6147.5687,229.5865927433293,3
109.08,-3.859,35.2656,12505.1006,354.5973401540304,3
114.93,1.212,39.6652,11848.0366,298.70067264793806,1
9.33,7.569,8.506,4831.8181,568.0451792119803,2
63.88,-0.27,33.0149,9625.0596,291.5368341662988,1
36.4,2.234,28.1737,8028.7755,284.974611139825,2
47.14,2.33,5.9676,6767.1691,1133.9938757892949,1
21.56,4.27,11.5074,6071.9187,527.655046033314,1
69.37,8.26,21.0415,9747.1004,463.2325543812446,3
114.96,-2.397,43.2015,12540.0158,290.2677554520026,2
60.37,2.569,10.9296,7203.623,659.0938254263225,2
9.95,1.364,9.2279,3306.6093,358.3276851687286,1
74.4,-0.561,36.0755,9769.637,270.8109205035363,3
40.83,8.794,48.7921,9834.9696,201.56902532721688,1
102.71,-4.877,22.4217,10340.756,461.1940101906487,1
52.16,-3.168,17.5719,7513.1675,427.5679724797023,2
23.14,6.0,12.7716,5103.1551,399.56942953188667,1
22.93,-1.048,2.5821,5574.0586,2158.7565650178503,3
92.25,5.848,9.0029,9220.2738,1024.1488815032367,1
31.87,7.484,4.7614,6437.0896,1351.9287657286754,3
92.07,-1.181,24.7557,9008.8246,363.90957908733265,2
24.71,-2.121,48.9121,6236.9693,127.51394455919106,2
38.6,-2.82,39.3914,8740.0259,221.87660439963645,1
55.86,-1.999,30.1243,7936.7544,263.46654237684413,3
113.18,-0.992,24.3832,10151.1832,416.3178964893479,2
111.81,8.031,30.8974,11504.8957,372.35827829680886,3
24.82,6.55,18.8637,5557.638,294.62031879778976,2
42.99,-4.972,9.0014,5783.8491,642.5480850311156,2
17.93,8.112,29.5297,8528.4486,288.8091347074254,3
61.2,-3.818,26.4524,8830.214,333.81581006908,3
55.27,4.829,47.2324,9321.2036,197.3477410744452,3
108.09,-2.728,32.5267,11202.1561,344.39922202467585,2
111.6,-4.066,38.6942,12653.529,327.01373171246144,3
46.03,6.397,4.7258,6470.1506,1369.107712399359,1
59.01,2.008,38.0708,8953.9703,235.1928654532089,3
107.55,3.986,49.1442,11799.2302,240.09426395605146,2
96.8,1.38,32.909,11139.2883,338.48730147751996,3
38.41,6.094,48.9781,8623.0308,176.0588709281033,3
50.61,7.305,19.6246,6971.8923,355.26274195824004,1
27.57,-4.379,41.2265,8743.1517,212.07597171891203,2
23.95,0.636,20.0447,6198.492,309.2341240098746,1
77.2,4.078,32.9463,10289.036,312.2974466807215,2
31.5,3.672,12.8953,6482.868,502.73044919400184,2
6.28,5.394,49.6398,7427.3078,149.6240100200401,3
27.72,9.502,16.5287,5767.5468,348.94228906239925,2
96.23,0.859,6.2302,8466.3898,1358.9245947185,3
102.18,3.349,16.1954,9049.2594,558.753283283058,1
57.97,5.486,42.8127,11605.2266,271.0696260242443,3
49.93,3.886,15.765,7616.6232,483.13471498280785,2
117.34,0.801,30.6066,11841.7478,386.9012017817495,3
24.07,4.361,46.7725,6853.0356,146.51854657503682,1
25.84,4.752,13.0723,7370.7154,563.8420083934224,2
35.02,3.775,6.6551,7740.7801,1163.129836691851,2
20.73,-1.923,4.9327,4880.5207,989.416198215927,3
45.52,2.59,22.0744,8553.5781,387.48905935166243,3
109.3,8.265,5.3039,8885.393,1675.2544607343332,3
73.84,8.029,22.745,8795.7877,386.7123503746633,1
49.43,6.262,43.1496,9746.3199,225.8729046352957,1
112.13,5.458,38.8964,12563.5534,323.0000588997526,2
5.82,-2.701,29.1269,6512.4143,223.58783225874092,2
25.23,1.892,42.5361,6408.6652,150.66420713421306,1
67.91,-3.336,5.1035,6032.3766,1182.0134682970752,3
73.87,7.259,30.5099,9942.177,325.86678455210796,3
48.36,6.503,24.1588,8448.6882,349.7153591233401,3
77.9,7.219,23.2268,8868.0269,381.80194195718076,1
83.77,8.387,13.3313,9229.0245,692.2848669451145,3
76.58,6.307,41.5097,10021.5321,241.4260024908074,3
38.47,3.471,11.4886,7398.5529,643.9930308081007,2
11.22,3.973,27.6395,6815.2924,246.57778836755247,3
51.25,-0.191,24.1648,9094.9921,376.37293331687863,3
15.45,-2.345,21.6394,5729.3627,264.76476748277037,1
113.71,-3.04,1.7738,8817.3058,4970.9879668222065,1
57.02,-2.27,34.867,10093.3784,289.4821112838673,1
38.07,9.009,0.733,6830.287,9318.280635928339,1
91.96,-2.534,41.0453,11931.6343,290.69424986932006,3
59.75,5.856,13.3931,6989.8119,521.8968821062027,1
37.2,-2.231,6.0883,6346.3426,1042.3883126131386,2
97.44,9.629,20.9103,9899.6981,473.43577370733453,1
104.06,0.499,28.0121,11808.7926,421.56054768864533,3
80.76,1.182,15.5871,8862.3089,568.5670077825342,2
5.64,1.068,6.1771,5088.7059,823.8070732762499,3
67.96,7.247,1.0145,8357.349,8237.647970509914,2
91.6,-1.726,35.2203,9214.2448,261.6175839748301,2
16.38,7.465,44.3331,7255.0578,163.64861110298082,2
27.44,4.856,5.116,4764.6574,931.3246272786406,3
105.9,-1.696,11.6086,8813.9997,759.2630251034965,2
90.33,6.625,44.2648,10609.5145,239.68284665179158,2
56.85,-1.716,22.2925,8981.1265,402.87743416064535,1
53.61,8.336,46.2672,9629.1734,208.1207603060412,1
98.33,4.245,43.1229,11010.1565,255.32019022941716,2
43.18,5.383,47.5926,9072.3448,190.62493113672343,1
64.89,4.866,16.8241,9177.3689,545.4904627480066,1
81.28,-0.26,32.0715,10043.6624,313.1649025681335,3
84.32,8.133,33.3544,10076.9024,302.1165149377209,1
